experiment_start,2025-05-27 02:52:23
frame,label,fps,infer_time_ms,confidence,cpu_percent,ram_percent
463,oil filter,10.00,15.81,0.6387,53.6,28.6
464,oil filter,10.01,15.49,0.6382,50.5,28.6
465,oil filter,10.01,16.31,0.6275,54.7,28.6
466,oil filter,10.02,15.87,0.6232,47.4,28.6
467,oil filter,10.01,14.65,0.6589,48.6,28.6
468,oil filter,10.01,14.59,0.6378,49.7,28.6
469,oil filter,10.01,16.26,0.6437,46.6,28.6
470,oil filter,10.01,16.18,0.6270,47.6,28.6
471,oil filter,10.01,16.14,0.6372,47.9,28.6
472,oil filter,10.02,16.18,0.6220,49.2,28.6
473,oil filter,10.01,16.36,0.5580,46.0,28.6
474,ashcan,10.01,17.65,0.4305,47.2,28.6
475,ashcan,10.01,17.49,0.4214,50.3,28.6
476,oil filter,10.02,16.56,0.3110,52.4,28.6
477,ashcan,10.01,17.44,0.3215,46.2,28.6
478,ashcan,10.00,16.29,0.5805,49.3,28.6
479,ashcan,9.98,15.62,0.8194,45.1,28.6
480,ashcan,9.98,16.40,0.8202,46.4,28.5
481,ashcan,9.96,14.15,0.6184,47.7,28.5
482,pencil sharpener,9.96,21.99,0.1942,48.4,28.5
483,oil filter,9.95,14.74,0.6047,51.8,28.5
484,oil filter,9.93,13.46,0.5338,47.6,28.5
485,ashcan,9.92,14.70,0.5632,45.7,28.5
486,ashcan,9.90,14.55,0.7523,45.6,28.5
487,ashcan,9.88,14.72,0.7155,45.2,28.5
488,ashcan,9.88,16.17,0.7538,47.3,28.5
489,ashcan,9.88,16.74,0.8294,47.5,28.5
490,ashcan,9.88,15.72,0.8513,47.8,28.5
491,pencil sharpener,9.89,14.90,0.2581,52.0,28.5
492,water bottle,9.90,17.10,0.3032,48.7,28.5
493,ashcan,9.90,16.26,0.5724,50.4,28.5
494,ashcan,9.91,15.75,0.1728,48.8,28.5
495,ashcan,9.91,15.00,0.5199,48.1,28.5
496,ashcan,9.92,16.76,0.3300,50.9,28.5
497,ashcan,9.93,17.60,0.3221,55.8,28.5
498,ashcan,9.94,15.00,0.2540,52.5,28.5
499,sunscreen,9.94,16.43,0.2087,48.2,28.5
