experiment_start,2025-05-27 02:20:23
frame,label,fps,infer_time_ms,confidence,cpu_percent,ram_percent
309,cup,24.27,12.72,0.1529,49.0,25.8
310,cup,24.28,10.66,0.1331,55.0,26.0
311,cup,24.28,12.34,0.1977,50.8,25.8
312,cup,24.29,14.08,0.2415,54.2,25.8
313,cup,24.30,11.85,0.2256,48.1,25.9
314,cup,24.31,10.53,0.2211,55.0,25.9
315,cup,24.32,11.28,0.1896,52.5,25.9
316,cup,24.33,13.98,0.2014,58.3,25.8
317,cup,24.33,14.40,0.2185,52.8,25.9
318,cup,24.34,11.84,0.2316,61.5,26.0
319,cup,24.34,12.72,0.2206,54.5,25.8
320,cup,24.35,11.61,0.2282,56.5,25.9
321,cup,24.36,12.26,0.2213,47.1,25.8
322,cup,24.36,11.71,0.2138,51.6,25.7
323,cup,24.37,13.96,0.2258,56.2,25.8
324,cup,24.38,13.11,0.2418,54.2,25.7
325,cup,24.39,11.35,0.2159,46.2,25.8
326,cup,24.40,10.01,0.2072,49.0,25.9
327,cup,24.41,12.84,0.1954,53.3,25.8
328,cup,24.42,11.44,0.2139,55.0,25.8
329,cup,24.42,12.95,0.2335,52.5,25.9
330,cup,24.42,11.98,0.2258,51.6,25.8
331,cup,24.43,10.48,0.2348,46.2,25.8
332,cup,24.43,14.06,0.2206,52.3,25.8
333,cup,24.44,10.63,0.2070,59.7,25.9
334,cup,24.45,9.68,0.2413,48.0,25.9
335,cup,24.45,12.67,0.2159,51.6,25.9
336,cup,24.46,11.86,0.2461,51.6,25.9
337,cup,24.45,16.40,0.2108,58.8,25.9
338,cup,24.45,14.12,0.2120,50.0,25.8
339,cup,24.45,11.59,0.2341,52.5,25.8
340,cup,24.46,12.66,0.2147,47.1,25.8
341,cup,24.46,12.07,0.2211,61.5,25.8
342,cup,24.47,10.23,0.2284,48.0,25.9
343,cup,24.47,11.88,0.2280,52.5,25.8
344,cup,24.48,11.76,0.2357,47.1,25.8
345,cup,24.48,13.35,0.2247,57.9,25.8
346,cup,24.48,16.95,0.2024,52.4,25.7
347,cup,24.49,10.38,0.2149,48.1,25.8
348,cup,24.49,11.56,0.2285,52.5,25.8
349,cup,24.50,12.39,0.2310,51.6,25.8
350,cup,24.50,12.04,0.2159,51.6,25.9
351,cup,24.50,15.39,0.2187,53.1,25.8
352,cup,24.50,15.29,0.1979,51.6,25.8
353,cup,24.51,10.73,0.1969,53.3,25.8
354,cup,24.51,14.33,0.2107,50.8,25.7
355,cup,24.52,11.30,0.2092,47.1,25.9
356,cup,24.52,12.78,0.2021,56.7,25.7
357,cup,24.53,12.80,0.2055,52.5,25.9
358,cup,24.53,10.96,0.1889,51.6,25.9
359,cup,24.54,12.17,0.2068,54.2,25.8
360,cup,24.53,12.16,0.2070,52.3,25.8
361,cup,24.54,12.38,0.2068,50.8,25.9
362,cup,24.55,13.28,0.2003,48.0,25.8
363,cup,24.56,9.41,0.1940,60.6,25.8
364,cup,24.55,13.91,0.2003,51.5,25.7
365,cup,24.56,13.43,0.1818,52.5,25.8
366,cup,24.56,12.26,0.1928,50.8,25.9
367,cup,24.56,14.35,0.1954,51.6,25.8
368,cup,24.56,16.87,0.1913,50.8,25.9
369,cup,24.57,10.93,0.1940,47.1,25.9
370,cup,24.57,14.34,0.2136,53.7,25.7
371,cup,24.57,15.01,0.1790,62.3,25.8
372,cup,24.57,13.47,0.2000,48.1,25.8
373,cup,24.57,15.29,0.1976,59.0,25.9
374,cup,24.58,9.73,0.1902,48.0,26.0
375,cup,24.59,11.31,0.2019,54.2,25.9
376,cup,24.59,10.68,0.2165,47.1,25.9
377,cup,24.59,12.53,0.2103,58.2,25.8
378,cup,24.60,10.34,0.2076,49.0,25.8
379,cup,24.60,12.68,0.2041,51.6,25.8
380,cup,24.61,13.22,0.2116,48.1,25.7
381,cup,24.61,14.68,0.2203,58.7,25.9
382,cup,24.62,11.94,0.2165,49.0,26.0
383,cup,24.63,13.45,0.2223,55.0,25.7
384,cup,24.63,13.06,0.2272,45.3,25.9
385,cup,24.64,9.70,0.2155,54.2,25.9
386,cup,24.64,12.85,0.2053,54.2,25.8
387,cup,24.66,11.65,0.1921,49.0,25.9
388,cup,24.66,13.25,0.1957,55.6,25.9
389,cup,24.67,13.86,0.2053,49.1,25.9
390,cup,24.67,11.34,0.2113,52.4,25.9
391,cup,24.68,11.70,0.2196,56.3,25.7
392,cup,24.67,12.09,0.2164,53.8,25.8
393,cup,24.69,11.02,0.2181,51.0,25.8
394,cup,24.69,11.94,0.2185,58.5,25.8
395,cup,24.70,12.05,0.2117,50.8,25.9
396,cup,24.69,13.54,0.2150,50.7,25.8
397,cup,24.69,16.31,0.2042,57.3,25.8
398,cup,24.69,13.20,0.2096,46.2,25.8
399,cup,24.70,10.52,0.2014,59.0,25.8
400,cup,24.70,12.34,0.2176,50.8,25.8
401,cup,24.70,12.13,0.2104,52.5,25.8
402,cup,24.71,14.12,0.2234,48.0,25.8
403,cup,24.71,10.27,0.2033,50.8,25.9
404,cup,24.71,14.79,0.2225,55.4,25.9
405,cup,24.72,11.09,0.2320,56.7,25.9
406,cup,24.73,9.33,0.2248,47.1,25.9
407,cup,24.73,14.08,0.2312,51.6,25.8
408,cup,24.73,12.60,0.2320,52.5,25.8
409,cup,24.73,12.90,0.2308,53.8,25.9
410,cup,24.74,12.98,0.2051,65.8,25.9
411,cup,24.74,11.33,0.2215,53.2,26.0
412,cup,24.74,12.20,0.2011,52.4,25.8
413,cup,24.74,15.92,0.1964,55.4,25.9
414,cup,24.75,11.24,0.2059,50.0,25.9
415,cup,24.75,13.58,0.2046,54.5,25.7
416,cup,24.75,12.55,0.2018,55.9,25.8
417,cup,24.76,13.09,0.2093,55.0,25.8
418,cup,24.76,12.94,0.2200,56.2,25.8
419,cup,24.77,12.45,0.2238,50.0,25.9
420,cup,24.78,12.37,0.1976,57.4,25.8
421,cup,24.78,11.71,0.1898,50.0,25.9
422,cup,24.78,11.87,0.1968,52.3,25.9
423,cup,24.79,14.34,0.2196,52.4,25.8
424,cup,24.79,13.32,0.2039,56.2,25.9
425,cup,24.80,13.35,0.2015,54.7,25.7
426,cup,24.80,9.80,0.1884,61.2,25.8
427,cup,24.80,11.78,0.1976,54.1,25.9
428,cup,24.81,11.43,0.2069,54.2,25.9
429,cup,24.81,11.81,0.1922,46.2,25.9
430,cup,24.81,13.73,0.1928,55.6,25.9
431,cup,24.82,12.59,0.2130,45.3,25.7
432,cup,24.82,11.51,0.2142,58.0,25.8
433,cup,24.82,11.40,0.1968,50.8,25.8
434,cup,24.83,9.62,0.1999,55.0,25.8
435,cup,24.83,10.39,0.1967,46.3,25.9
436,cup,24.83,11.99,0.2065,50.8,25.8
437,cup,24.83,15.90,0.2003,57.1,25.9
438,cup,24.83,11.38,0.2047,53.2,25.9
439,cup,24.83,15.62,0.2054,53.1,25.8
440,cup,24.83,10.46,0.2105,54.0,25.9
441,cup,24.83,18.20,0.2086,52.2,25.8
442,cup,24.83,12.08,0.1991,52.3,26.0
443,cup,24.83,13.30,0.2340,51.5,26.0
444,cup,24.83,12.88,0.2104,54.8,25.9
445,cup,24.83,12.82,0.2136,50.0,25.9
446,cup,24.83,11.76,0.2081,51.5,25.9
447,cup,24.83,13.79,0.2140,54.0,25.8
448,cup,24.83,10.81,0.2004,53.1,25.8
449,cup,24.83,12.88,0.2008,52.4,25.8
450,cup,24.83,13.33,0.2008,45.3,25.8
451,cup,24.84,10.15,0.2028,57.4,26.0
452,cup,24.84,14.18,0.1978,52.4,25.9
453,cup,24.85,10.43,0.2145,48.1,25.9
454,cup,24.86,9.45,0.2130,59.7,25.9
455,cup,24.87,13.24,0.1940,49.0,25.9
456,cup,24.87,11.20,0.2036,55.0,25.9
457,cup,24.88,10.33,0.2066,48.1,25.9
458,cup,24.89,12.39,0.2052,55.9,25.9
459,cup,24.89,12.40,0.2068,52.3,26.0
460,cup,24.89,15.43,0.2147,45.5,25.9
461,cup,24.90,13.38,0.1883,59.7,25.9
462,cup,24.90,9.34,0.1976,57.1,25.9
463,cup,24.90,12.34,0.1857,54.1,25.9
464,cup,24.90,13.57,0.1923,53.1,25.9
465,cup,24.91,15.61,0.1999,50.8,26.0
