experiment_start,2025-05-27 02:25:48
frame,label,fps,infer_time_ms,confidence,cpu_percent,ram_percent
221,toilet tissue,25.29,6.44,0.1008,51.9,27.9
222,toilet tissue,25.31,6.39,0.1072,63.1,27.9
223,toilet tissue,25.32,6.13,0.1010,49.0,27.9
224,toilet tissue,25.35,5.37,0.1005,53.2,27.9
225,toilet tissue,25.38,5.89,0.1167,54.9,27.9
226,toilet tissue,25.40,5.53,0.1157,50.0,27.9
227,toilet tissue,25.42,8.07,0.1223,55.9,28.0
228,toilet tissue,25.43,7.17,0.1331,50.0,27.7
229,toilet tissue,25.45,8.41,0.1301,54.9,27.9
230,toilet tissue,25.46,7.23,0.1238,55.7,27.9
231,toilet tissue,25.49,5.16,0.1159,53.3,27.9
232,toilet tissue,25.50,8.59,0.1210,47.2,27.9
233,toilet tissue,25.52,5.99,0.1227,60.9,27.9
234,toilet tissue,25.53,6.15,0.1129,51.0,27.9
235,toilet tissue,25.56,4.76,0.1135,55.3,28.0
236,toilet tissue,25.57,6.73,0.1246,54.8,27.7
237,toilet tissue,25.59,6.09,0.1251,51.0,27.9
238,toilet tissue,25.61,6.72,0.1111,52.9,27.9
239,toilet tissue,25.64,6.53,0.1076,56.2,27.9
240,toilet tissue,25.66,4.49,0.0963,54.2,27.9
241,toilet tissue,25.65,9.07,0.0967,50.7,27.9
242,toilet tissue,25.67,6.50,0.1162,55.2,27.9
243,toilet tissue,25.68,5.85,0.1000,56.1,28.0
244,toilet tissue,25.68,8.67,0.1186,52.5,27.7
245,toilet tissue,25.69,6.67,0.1288,48.0,27.9
246,toilet tissue,25.68,8.89,0.1208,49.2,28.0
247,toilet tissue,25.69,6.34,0.1301,59.7,27.8
248,bath towel,25.67,6.75,0.1189,54.1,27.9
249,toilet tissue,25.68,7.44,0.1226,48.1,27.9
250,toilet tissue,25.70,5.23,0.1296,52.2,27.9
251,bath towel,25.71,6.28,0.1045,56.7,27.9
252,toilet tissue,25.72,10.73,0.1141,47.1,27.9
253,toilet tissue,25.72,10.17,0.1156,58.2,27.9
254,toilet tissue,25.72,7.63,0.1104,57.8,28.1
255,toilet tissue,25.74,5.83,0.1157,53.1,27.8
256,toilet tissue,25.75,6.56,0.1076,54.1,27.9
257,toilet tissue,25.77,5.45,0.0997,52.2,27.9
258,bath towel,25.79,7.26,0.1134,51.0,27.9
259,bath towel,25.80,5.74,0.1190,51.0,27.9
260,toilet tissue,25.81,8.02,0.1244,57.8,27.9
